PolicyID,Period,EarnedPremium,ExposureUnits,Geography,Industry,PolicySize,RiskRating
POL000626,2024-10,692.14,8.63,Northeast,Hospitality,Small,5.13
POL000626,2024-11,692.14,9.48,Northeast,Hospitality,Small,5.13
POL000626,2024-12,692.14,8.78,Northeast,Hospitality,Small,5.13
POL000627,2022-04,496.14,9.03,Northwest,Retail,Small,3.96
POL000627,2022-05,496.14,9.47,Northwest,Retail,Small,3.96
POL000627,2022-06,496.14,9.01,Northwest,Retail,Small,3.96
POL000627,2022-07,496.14,9.5,Northwest,Retail,Small,3.96
POL000627,2022-08,496.14,9.73,Northwest,Retail,Small,3.96
POL000627,2022-09,496.14,8.98,Northwest,Retail,Small,3.96
POL000627,2022-10,496.14,9.68,Northwest,Retail,Small,3.96
POL000627,2022-11,496.14,9.3,Northwest,Retail,Small,3.96
POL000627,2022-12,496.14,9.08,Northwest,Retail,Small,3.96
POL000627,2023-01,496.14,9.1,Northwest,Retail,Small,3.96
POL000627,2023-02,496.14,9.79,Northwest,Retail,Small,3.96
POL000627,2023-03,496.14,9.03,Northwest,Retail,Small,3.96
POL000627,2023-04,496.14,9.74,Northwest,Retail,Small,3.96
POL000627,2023-05,496.14,9.44,Northwest,Retail,Small,3.96
POL000627,2023-06,496.14,8.97,Northwest,Retail,Small,3.96
POL000627,2023-07,496.14,9.37,Northwest,Retail,Small,3.96
POL000627,2023-08,496.14,9.7,Northwest,Retail,Small,3.96
POL000627,2023-09,496.14,9.61,Northwest,Retail,Small,3.96
POL000627,2023-10,496.14,9.39,Northwest,Retail,Small,3.96
POL000627,2023-11,496.14,9.74,Northwest,Retail,Small,3.96
POL000627,2023-12,496.14,9.04,Northwest,Retail,Small,3.96
POL000627,2024-01,496.14,9.79,Northwest,Retail,Small,3.96
POL000627,2024-02,496.14,9.73,Northwest,Retail,Small,3.96
POL000627,2024-03,496.14,9.6,Northwest,Retail,Small,3.96
POL000627,2024-04,496.14,9.7,Northwest,Retail,Small,3.96
POL000627,2024-05,496.14,9.44,Northwest,Retail,Small,3.96
POL000627,2024-06,496.14,9.56,Northwest,Retail,Small,3.96
POL000627,2024-07,496.14,9.46,Northwest,Retail,Small,3.96
POL000627,2024-08,496.14,9.26,Northwest,Retail,Small,3.96
POL000627,2024-09,496.14,9.46,Northwest,Retail,Small,3.96
POL000627,2024-10,496.14,9.17,Northwest,Retail,Small,3.96
POL000627,2024-11,496.14,9.34,Northwest,Retail,Small,3.96
POL000627,2024-12,496.14,9.19,Northwest,Retail,Small,3.96
POL000628,2022-09,2898.45,54.07,Northeast,Retail,Medium,4.53
POL000628,2022-10,2898.45,55.19,Northeast,Retail,Medium,4.53
POL000628,2022-11,2898.45,58.17,Northeast,Retail,Medium,4.53
POL000628,2022-12,2898.45,55.52,Northeast,Retail,Medium,4.53
POL000628,2023-01,2898.45,57.58,Northeast,Retail,Medium,4.53
POL000628,2023-02,2898.45,54.36,Northeast,Retail,Medium,4.53
POL000628,2023-03,2898.45,55.77,Northeast,Retail,Medium,4.53
POL000628,2023-04,2898.45,54.03,Northeast,Retail,Medium,4.53
POL000628,2023-05,2898.45,54.16,Northeast,Retail,Medium,4.53
POL000628,2023-06,2898.45,56.85,Northeast,Retail,Medium,4.53
POL000628,2023-07,2898.45,56.79,Northeast,Retail,Medium,4.53
POL000628,2023-08,2898.45,54.58,Northeast,Retail,Medium,4.53
POL000628,2023-09,2898.45,56.05,Northeast,Retail,Medium,4.53
POL000628,2023-10,2898.45,58.23,Northeast,Retail,Medium,4.53
POL000628,2023-11,2898.45,54.36,Northeast,Retail,Medium,4.53
POL000628,2023-12,2898.45,53.49,Northeast,Retail,Medium,4.53
POL000628,2024-01,2898.45,57.04,Northeast,Retail,Medium,4.53
POL000628,2024-02,2898.45,53.68,Northeast,Retail,Medium,4.53
POL000628,2024-03,2898.45,58.89,Northeast,Retail,Medium,4.53
POL000628,2024-04,2898.45,56.81,Northeast,Retail,Medium,4.53
POL000628,2024-05,2898.45,56.02,Northeast,Retail,Medium,4.53
POL000628,2024-06,2898.45,55.8,Northeast,Retail,Medium,4.53
POL000628,2024-07,2898.45,56.6,Northeast,Retail,Medium,4.53
POL000628,2024-08,2898.45,53.89,Northeast,Retail,Medium,4.53
POL000628,2024-09,2898.45,58.61,Northeast,Retail,Medium,4.53
POL000628,2024-10,2898.45,56.9,Northeast,Retail,Medium,4.53
POL000628,2024-11,2898.45,54.41,Northeast,Retail,Medium,4.53
POL000628,2024-12,2898.45,56.54,Northeast,Retail,Medium,4.53
POL000629,2023-04,51335.39,963.78,Northeast,Retail,Enterprise,4.18
POL000629,2023-05,51335.39,952.2,Northeast,Retail,Enterprise,4.18
POL000629,2023-06,51335.39,1013.53,Northeast,Retail,Enterprise,4.18
POL000629,2023-07,51335.39,1015.33,Northeast,Retail,Enterprise,4.18
POL000629,2023-08,51335.39,1008.84,Northeast,Retail,Enterprise,4.18
POL000629,2023-09,51335.39,968.8,Northeast,Retail,Enterprise,4.18
POL000629,2023-10,51335.39,1010.82,Northeast,Retail,Enterprise,4.18
POL000629,2023-11,51335.39,956.1,Northeast,Retail,Enterprise,4.18
POL000629,2023-12,51335.39,1011.4,Northeast,Retail,Enterprise,4.18
POL000629,2024-01,51335.39,1005.87,Northeast,Retail,Enterprise,4.18
POL000629,2024-02,51335.39,1016.0,Northeast,Retail,Enterprise,4.18
POL000629,2024-03,51335.39,1040.04,Northeast,Retail,Enterprise,4.18
POL000629,2024-04,51335.39,1035.52,Northeast,Retail,Enterprise,4.18
POL000629,2024-05,51335.39,1048.56,Northeast,Retail,Enterprise,4.18
POL000629,2024-06,51335.39,1048.12,Northeast,Retail,Enterprise,4.18
POL000629,2024-07,51335.39,1027.71,Northeast,Retail,Enterprise,4.18
POL000629,2024-08,51335.39,1046.13,Northeast,Retail,Enterprise,4.18
POL000629,2024-09,51335.39,1037.22,Northeast,Retail,Enterprise,4.18
POL000629,2024-10,51335.39,1023.24,Northeast,Retail,Enterprise,4.18
POL000629,2024-11,51335.39,957.99,Northeast,Retail,Enterprise,4.18
POL000629,2024-12,51335.39,955.35,Northeast,Retail,Enterprise,4.18
POL000630,2023-01,3341.67,52.6,Southeast,Hospitality,Medium,6.24
POL000630,2023-02,3341.67,50.83,Southeast,Hospitality,Medium,6.24
POL000630,2023-03,3341.67,52.48,Southeast,Hospitality,Medium,6.24
POL000630,2023-04,3341.67,49.93,Southeast,Hospitality,Medium,6.24
POL000630,2023-05,3341.67,50.36,Southeast,Hospitality,Medium,6.24
POL000630,2023-06,3341.67,51.9,Southeast,Hospitality,Medium,6.24
POL000630,2023-07,3341.67,52.99,Southeast,Hospitality,Medium,6.24
POL000630,2023-08,3341.67,48.78,Southeast,Hospitality,Medium,6.24
POL000630,2023-09,3341.67,52.72,Southeast,Hospitality,Medium,6.24
POL000630,2023-10,3341.67,52.37,Southeast,Hospitality,Medium,6.24
POL000630,2023-11,3341.67,49.94,Southeast,Hospitality,Medium,6.24
POL000630,2023-12,3341.67,50.14,Southeast,Hospitality,Medium,6.24
POL000630,2024-01,3341.67,48.57,Southeast,Hospitality,Medium,6.24
POL000630,2024-02,3341.67,48.42,Southeast,Hospitality,Medium,6.24
POL000630,2024-03,3341.67,50.76,Southeast,Hospitality,Medium,6.24
POL000630,2024-04,3341.67,48.82,Southeast,Hospitality,Medium,6.24
POL000630,2024-05,3341.67,49.32,Southeast,Hospitality,Medium,6.24
POL000630,2024-06,3341.67,52.64,Southeast,Hospitality,Medium,6.24
POL000630,2024-07,3341.67,51.24,Southeast,Hospitality,Medium,6.24
POL000630,2024-08,3341.67,51.56,Southeast,Hospitality,Medium,6.24
POL000630,2024-09,3341.67,49.29,Southeast,Hospitality,Medium,6.24
POL000630,2024-10,3341.67,52.55,Southeast,Hospitality,Medium,6.24
POL000630,2024-11,3341.67,52.75,Southeast,Hospitality,Medium,6.24
POL000630,2024-12,3341.67,51.0,Southeast,Hospitality,Medium,6.24
POL000631,2022-02,440.72,9.53,Midwest,Office,Small,3.44
POL000631,2022-03,440.72,9.47,Midwest,Office,Small,3.44
POL000631,2022-04,440.72,9.36,Midwest,Office,Small,3.44
POL000631,2022-05,440.72,9.36,Midwest,Office,Small,3.44
POL000631,2022-06,440.72,8.79,Midwest,Office,Small,3.44
POL000631,2022-07,440.72,8.94,Midwest,Office,Small,3.44
POL000631,2022-08,440.72,8.75,Midwest,Office,Small,3.44
POL000631,2022-09,440.72,8.7,Midwest,Office,Small,3.44
POL000631,2022-10,440.72,8.84,Midwest,Office,Small,3.44
POL000631,2022-11,440.72,9.5,Midwest,Office,Small,3.44
POL000631,2022-12,440.72,8.91,Midwest,Office,Small,3.44
POL000631,2023-01,440.72,9.58,Midwest,Office,Small,3.44
POL000631,2023-02,440.72,9.24,Midwest,Office,Small,3.44
POL000631,2023-03,440.72,8.91,Midwest,Office,Small,3.44
POL000631,2023-04,440.72,9.15,Midwest,Office,Small,3.44
POL000631,2023-05,440.72,8.89,Midwest,Office,Small,3.44
POL000631,2023-06,440.72,9.59,Midwest,Office,Small,3.44
POL000631,2023-07,440.72,9.47,Midwest,Office,Small,3.44
POL000631,2023-08,440.72,8.72,Midwest,Office,Small,3.44
POL000631,2023-09,440.72,9.56,Midwest,Office,Small,3.44
POL000631,2023-10,440.72,9.35,Midwest,Office,Small,3.44
POL000631,2023-11,440.72,8.77,Midwest,Office,Small,3.44
POL000631,2023-12,440.72,9.31,Midwest,Office,Small,3.44
POL000631,2024-01,440.72,9.28,Midwest,Office,Small,3.44
POL000631,2024-02,440.72,8.89,Midwest,Office,Small,3.44
POL000631,2024-03,440.72,9.39,Midwest,Office,Small,3.44
POL000631,2024-04,440.72,8.77,Midwest,Office,Small,3.44
POL000631,2024-05,440.72,9.14,Midwest,Office,Small,3.44
POL000631,2024-06,440.72,8.7,Midwest,Office,Small,3.44
POL000631,2024-07,440.72,9.58,Midwest,Office,Small,3.44
POL000631,2024-08,440.72,9.38,Midwest,Office,Small,3.44
POL000631,2024-09,440.72,8.84,Midwest,Office,Small,3.44
POL000631,2024-10,440.72,9.01,Midwest,Office,Small,3.44
POL000631,2024-11,440.72,8.84,Midwest,Office,Small,3.44
POL000631,2024-12,440.72,9.39,Midwest,Office,Small,3.44
POL000632,2022-11,2697.68,56.88,Midwest,Warehouse,Medium,4.85
POL000632,2022-12,2697.68,61.53,Midwest,Warehouse,Medium,4.85
POL000632,2023-01,2697.68,62.13,Midwest,Warehouse,Medium,4.85
POL000632,2023-02,2697.68,60.55,Midwest,Warehouse,Medium,4.85
POL000632,2023-03,2697.68,57.79,Midwest,Warehouse,Medium,4.85
POL000632,2023-04,2697.68,58.67,Midwest,Warehouse,Medium,4.85
POL000632,2023-05,2697.68,59.36,Midwest,Warehouse,Medium,4.85
POL000632,2023-06,2697.68,60.12,Midwest,Warehouse,Medium,4.85
POL000632,2023-07,2697.68,60.5,Midwest,Warehouse,Medium,4.85
POL000632,2023-08,2697.68,59.82,Midwest,Warehouse,Medium,4.85
POL000632,2023-09,2697.68,58.62,Midwest,Warehouse,Medium,4.85
POL000632,2023-10,2697.68,61.83,Midwest,Warehouse,Medium,4.85
POL000632,2023-11,2697.68,57.01,Midwest,Warehouse,Medium,4.85
POL000632,2023-12,2697.68,59.3,Midwest,Warehouse,Medium,4.85
POL000632,2024-01,2697.68,61.14,Midwest,Warehouse,Medium,4.85
POL000632,2024-02,2697.68,56.89,Midwest,Warehouse,Medium,4.85
POL000632,2024-03,2697.68,60.72,Midwest,Warehouse,Medium,4.85
POL000632,2024-04,2697.68,61.4,Midwest,Warehouse,Medium,4.85
POL000632,2024-05,2697.68,60.46,Midwest,Warehouse,Medium,4.85
POL000632,2024-06,2697.68,56.6,Midwest,Warehouse,Medium,4.85
POL000632,2024-07,2697.68,57.6,Midwest,Warehouse,Medium,4.85
POL000632,2024-08,2697.68,58.56,Midwest,Warehouse,Medium,4.85
POL000632,2024-09,2697.68,57.92,Midwest,Warehouse,Medium,4.85
POL000632,2024-10,2697.68,62.25,Midwest,Warehouse,Medium,4.85
POL000632,2024-11,2697.68,60.4,Midwest,Warehouse,Medium,4.85
POL000632,2024-12,2697.68,58.29,Midwest,Warehouse,Medium,4.85
POL000633,2024-02,748.2,11.83,Northeast,Hospitality,Small,6.14
POL000633,2024-03,748.2,11.61,Northeast,Hospitality,Small,6.14
POL000633,2024-04,748.2,11.1,Northeast,Hospitality,Small,6.14
POL000633,2024-05,748.2,11.2,Northeast,Hospitality,Small,6.14
POL000633,2024-06,748.2,11.0,Northeast,Hospitality,Small,6.14
POL000633,2024-07,748.2,11.87,Northeast,Hospitality,Small,6.14
POL000633,2024-08,748.2,11.36,Northeast,Hospitality,Small,6.14
POL000633,2024-09,748.2,11.79,Northeast,Hospitality,Small,6.14
POL000633,2024-10,748.2,11.17,Northeast,Hospitality,Small,6.14
POL000633,2024-11,748.2,11.75,Northeast,Hospitality,Small,6.14
POL000633,2024-12,748.2,10.83,Northeast,Hospitality,Small,6.14
POL000634,2022-08,614.8,11.37,Southwest,Retail,Small,5.4
POL000634,2022-09,614.8,11.3,Southwest,Retail,Small,5.4
POL000634,2022-10,614.8,10.7,Southwest,Retail,Small,5.4
POL000634,2022-11,614.8,11.15,Southwest,Retail,Small,5.4
POL000634,2022-12,614.8,11.12,Southwest,Retail,Small,5.4
POL000634,2023-01,614.8,11.29,Southwest,Retail,Small,5.4
POL000634,2023-02,614.8,10.64,Southwest,Retail,Small,5.4
POL000634,2023-03,614.8,10.81,Southwest,Retail,Small,5.4
POL000634,2023-04,614.8,11.25,Southwest,Retail,Small,5.4
POL000634,2023-05,614.8,11.15,Southwest,Retail,Small,5.4
POL000634,2023-06,614.8,10.73,Southwest,Retail,Small,5.4
POL000634,2023-07,614.8,11.23,Southwest,Retail,Small,5.4
POL000634,2023-08,614.8,10.36,Southwest,Retail,Small,5.4
POL000634,2023-09,614.8,11.16,Southwest,Retail,Small,5.4
POL000634,2023-10,614.8,10.53,Southwest,Retail,Small,5.4
POL000634,2023-11,614.8,10.62,Southwest,Retail,Small,5.4
POL000634,2023-12,614.8,10.84,Southwest,Retail,Small,5.4
POL000634,2024-01,614.8,10.8,Southwest,Retail,Small,5.4
POL000634,2024-02,614.8,10.87,Southwest,Retail,Small,5.4
POL000634,2024-03,614.8,10.9,Southwest,Retail,Small,5.4
POL000634,2024-04,614.8,10.67,Southwest,Retail,Small,5.4
POL000634,2024-05,614.8,10.5,Southwest,Retail,Small,5.4
POL000634,2024-06,614.8,11.14,Southwest,Retail,Small,5.4
POL000634,2024-07,614.8,10.74,Southwest,Retail,Small,5.4
POL000634,2024-08,614.8,10.86,Southwest,Retail,Small,5.4
POL000634,2024-09,614.8,11.01,Southwest,Retail,Small,5.4
POL000634,2024-10,614.8,11.29,Southwest,Retail,Small,5.4
POL000634,2024-11,614.8,11.08,Southwest,Retail,Small,5.4
POL000634,2024-12,614.8,10.36,Southwest,Retail,Small,5.4
POL000635,2022-10,663.02,11.24,Midwest,Manufacturing,Small,4.44
POL000635,2022-11,663.02,11.4,Midwest,Manufacturing,Small,4.44
POL000635,2022-12,663.02,10.84,Midwest,Manufacturing,Small,4.44
POL000635,2023-01,663.02,11.38,Midwest,Manufacturing,Small,4.44
POL000635,2023-02,663.02,10.92,Midwest,Manufacturing,Small,4.44
POL000635,2023-03,663.02,10.83,Midwest,Manufacturing,Small,4.44
POL000635,2023-04,663.02,10.69,Midwest,Manufacturing,Small,4.44
POL000635,2023-05,663.02,11.04,Midwest,Manufacturing,Small,4.44
POL000635,2023-06,663.02,10.58,Midwest,Manufacturing,Small,4.44
POL000635,2023-07,663.02,10.44,Midwest,Manufacturing,Small,4.44
POL000635,2023-08,663.02,10.36,Midwest,Manufacturing,Small,4.44
POL000635,2023-09,663.02,10.64,Midwest,Manufacturing,Small,4.44
POL000635,2023-10,663.02,10.76,Midwest,Manufacturing,Small,4.44
POL000635,2023-11,663.02,10.93,Midwest,Manufacturing,Small,4.44
POL000635,2023-12,663.02,10.64,Midwest,Manufacturing,Small,4.44
POL000635,2024-01,663.02,11.4,Midwest,Manufacturing,Small,4.44
POL000635,2024-02,663.02,10.64,Midwest,Manufacturing,Small,4.44
POL000635,2024-03,663.02,10.81,Midwest,Manufacturing,Small,4.44
POL000635,2024-04,663.02,10.44,Midwest,Manufacturing,Small,4.44
POL000635,2024-05,663.02,10.61,Midwest,Manufacturing,Small,4.44
POL000635,2024-06,663.02,10.38,Midwest,Manufacturing,Small,4.44
POL000635,2024-07,663.02,10.93,Midwest,Manufacturing,Small,4.44
POL000635,2024-08,663.02,11.14,Midwest,Manufacturing,Small,4.44
POL000635,2024-09,663.02,10.54,Midwest,Manufacturing,Small,4.44
POL000635,2024-10,663.02,10.73,Midwest,Manufacturing,Small,4.44
POL000635,2024-11,663.02,10.34,Midwest,Manufacturing,Small,4.44
POL000635,2024-12,663.02,11.24,Midwest,Manufacturing,Small,4.44
POL000636,2024-02,484.58,10.55,Southwest,Healthcare,Small,3.75
POL000636,2024-03,484.58,9.81,Southwest,Healthcare,Small,3.75
POL000636,2024-04,484.58,10.12,Southwest,Healthcare,Small,3.75
POL000636,2024-05,484.58,10.73,Southwest,Healthcare,Small,3.75
POL000636,2024-06,484.58,10.15,Southwest,Healthcare,Small,3.75
POL000636,2024-07,484.58,10.29,Southwest,Healthcare,Small,3.75
POL000636,2024-08,484.58,10.11,Southwest,Healthcare,Small,3.75
POL000636,2024-09,484.58,10.36,Southwest,Healthcare,Small,3.75
POL000636,2024-10,484.58,10.75,Southwest,Healthcare,Small,3.75
POL000636,2024-11,484.58,10.77,Southwest,Healthcare,Small,3.75
POL000636,2024-12,484.58,10.54,Southwest,Healthcare,Small,3.75
POL000637,2023-02,2591.41,45.11,Southeast,Office,Medium,5.23
POL000637,2023-03,2591.41,45.52,Southeast,Office,Medium,5.23
POL000637,2023-04,2591.41,44.9,Southeast,Office,Medium,5.23
POL000637,2023-05,2591.41,47.76,Southeast,Office,Medium,5.23
POL000637,2023-06,2591.41,46.5,Southeast,Office,Medium,5.23
POL000637,2023-07,2591.41,45.32,Southeast,Office,Medium,5.23
POL000637,2023-08,2591.41,43.33,Southeast,Office,Medium,5.23
POL000637,2023-09,2591.41,45.64,Southeast,Office,Medium,5.23
POL000637,2023-10,2591.41,47.75,Southeast,Office,Medium,5.23
POL000637,2023-11,2591.41,45.66,Southeast,Office,Medium,5.23
POL000637,2023-12,2591.41,44.1,Southeast,Office,Medium,5.23
POL000637,2024-01,2591.41,43.37,Southeast,Office,Medium,5.23
POL000637,2024-02,2591.41,44.89,Southeast,Office,Medium,5.23
POL000637,2024-03,2591.41,47.46,Southeast,Office,Medium,5.23
POL000637,2024-04,2591.41,47.81,Southeast,Office,Medium,5.23
POL000637,2024-05,2591.41,47.58,Southeast,Office,Medium,5.23
POL000637,2024-06,2591.41,46.6,Southeast,Office,Medium,5.23
POL000637,2024-07,2591.41,45.81,Southeast,Office,Medium,5.23
POL000637,2024-08,2591.41,45.96,Southeast,Office,Medium,5.23
POL000637,2024-09,2591.41,45.73,Southeast,Office,Medium,5.23
POL000637,2024-10,2591.41,46.49,Southeast,Office,Medium,5.23
POL000637,2024-11,2591.41,45.18,Southeast,Office,Medium,5.23
POL000637,2024-12,2591.41,46.32,Southeast,Office,Medium,5.23
POL000638,2023-03,600.21,9.34,Northeast,Warehouse,Small,4.62
POL000638,2023-04,600.21,9.48,Northeast,Warehouse,Small,4.62
POL000638,2023-05,600.21,10.04,Northeast,Warehouse,Small,4.62
POL000638,2023-06,600.21,10.1,Northeast,Warehouse,Small,4.62
POL000638,2023-07,600.21,9.75,Northeast,Warehouse,Small,4.62
POL000638,2023-08,600.21,9.26,Northeast,Warehouse,Small,4.62
POL000638,2023-09,600.21,10.12,Northeast,Warehouse,Small,4.62
POL000638,2023-10,600.21,9.91,Northeast,Warehouse,Small,4.62
POL000638,2023-11,600.21,9.63,Northeast,Warehouse,Small,4.62
POL000638,2023-12,600.21,9.81,Northeast,Warehouse,Small,4.62
POL000638,2024-01,600.21,9.64,Northeast,Warehouse,Small,4.62
POL000638,2024-02,600.21,9.68,Northeast,Warehouse,Small,4.62
POL000638,2024-03,600.21,10.09,Northeast,Warehouse,Small,4.62
POL000638,2024-04,600.21,9.38,Northeast,Warehouse,Small,4.62
POL000638,2024-05,600.21,9.33,Northeast,Warehouse,Small,4.62
POL000638,2024-06,600.21,9.23,Northeast,Warehouse,Small,4.62
POL000638,2024-07,600.21,9.53,Northeast,Warehouse,Small,4.62
POL000638,2024-08,600.21,9.37,Northeast,Warehouse,Small,4.62
POL000638,2024-09,600.21,9.44,Northeast,Warehouse,Small,4.62
POL000638,2024-10,600.21,9.24,Northeast,Warehouse,Small,4.62
POL000638,2024-11,600.21,9.45,Northeast,Warehouse,Small,4.62
POL000638,2024-12,600.21,9.55,Northeast,Warehouse,Small,4.62
POL000639,2024-08,2284.16,42.76,Northwest,Office,Medium,3.97
POL000639,2024-09,2284.16,45.34,Northwest,Office,Medium,3.97
POL000639,2024-10,2284.16,45.17,Northwest,Office,Medium,3.97
POL000639,2024-11,2284.16,43.05,Northwest,Office,Medium,3.97
POL000639,2024-12,2284.16,45.29,Northwest,Office,Medium,3.97
POL000640,2024-09,11626.43,235.65,Northeast,Office,Large,5.17
POL000640,2024-10,11626.43,234.44,Northeast,Office,Large,5.17
POL000640,2024-11,11626.43,213.3,Northeast,Office,Large,5.17
POL000640,2024-12,11626.43,231.09,Northeast,Office,Large,5.17
POL000641,2022-01,560.7,9.65,Midwest,Healthcare,Small,4.45
POL000641,2022-02,560.7,9.36,Midwest,Healthcare,Small,4.45
POL000641,2022-03,560.7,9.59,Midwest,Healthcare,Small,4.45
POL000641,2022-04,560.7,9.62,Midwest,Healthcare,Small,4.45
POL000641,2022-05,560.7,9.81,Midwest,Healthcare,Small,4.45
POL000641,2022-06,560.7,9.95,Midwest,Healthcare,Small,4.45
POL000641,2022-07,560.7,10.03,Midwest,Healthcare,Small,4.45
POL000641,2022-08,560.7,9.54,Midwest,Healthcare,Small,4.45
POL000641,2022-09,560.7,9.62,Midwest,Healthcare,Small,4.45
POL000641,2022-10,560.7,9.6,Midwest,Healthcare,Small,4.45
POL000641,2022-11,560.7,9.66,Midwest,Healthcare,Small,4.45
POL000641,2022-12,560.7,10.28,Midwest,Healthcare,Small,4.45
POL000641,2023-01,560.7,10.06,Midwest,Healthcare,Small,4.45
POL000641,2023-02,560.7,10.26,Midwest,Healthcare,Small,4.45
POL000641,2023-03,560.7,9.98,Midwest,Healthcare,Small,4.45
POL000641,2023-04,560.7,9.7,Midwest,Healthcare,Small,4.45
POL000641,2023-05,560.7,9.68,Midwest,Healthcare,Small,4.45
POL000641,2023-06,560.7,9.78,Midwest,Healthcare,Small,4.45
POL000641,2023-07,560.7,9.71,Midwest,Healthcare,Small,4.45
POL000641,2023-08,560.7,10.11,Midwest,Healthcare,Small,4.45
POL000641,2023-09,560.7,9.76,Midwest,Healthcare,Small,4.45
POL000641,2023-10,560.7,9.59,Midwest,Healthcare,Small,4.45
POL000641,2023-11,560.7,10.06,Midwest,Healthcare,Small,4.45
POL000641,2023-12,560.7,10.14,Midwest,Healthcare,Small,4.45
POL000641,2024-01,560.7,9.71,Midwest,Healthcare,Small,4.45
POL000641,2024-02,560.7,9.95,Midwest,Healthcare,Small,4.45
POL000641,2024-03,560.7,9.36,Midwest,Healthcare,Small,4.45
POL000641,2024-04,560.7,9.82,Midwest,Healthcare,Small,4.45
POL000641,2024-05,560.7,9.34,Midwest,Healthcare,Small,4.45
POL000641,2024-06,560.7,9.33,Midwest,Healthcare,Small,4.45
POL000641,2024-07,560.7,9.9,Midwest,Healthcare,Small,4.45
POL000641,2024-08,560.7,9.6,Midwest,Healthcare,Small,4.45
POL000641,2024-09,560.7,10.03,Midwest,Healthcare,Small,4.45
POL000641,2024-10,560.7,10.18,Midwest,Healthcare,Small,4.45
POL000641,2024-11,560.7,9.44,Midwest,Healthcare,Small,4.45
POL000641,2024-12,560.7,10.01,Midwest,Healthcare,Small,4.45
POL000642,2022-03,8953.03,196.73,Midwest,Office,Large,4.34
POL000642,2022-04,8953.03,188.82,Midwest,Office,Large,4.34
POL000642,2022-05,8953.03,199.42,Midwest,Office,Large,4.34
POL000642,2022-06,8953.03,198.59,Midwest,Office,Large,4.34
POL000642,2022-07,8953.03,196.75,Midwest,Office,Large,4.34
POL000642,2022-08,8953.03,204.82,Midwest,Office,Large,4.34
POL000642,2022-09,8953.03,196.85,Midwest,Office,Large,4.34
POL000642,2022-10,8953.03,206.08,Midwest,Office,Large,4.34
POL000642,2022-11,8953.03,196.62,Midwest,Office,Large,4.34
POL000642,2022-12,8953.03,188.89,Midwest,Office,Large,4.34
POL000642,2023-01,8953.03,195.86,Midwest,Office,Large,4.34
POL000642,2023-02,8953.03,190.2,Midwest,Office,Large,4.34
POL000642,2023-03,8953.03,198.35,Midwest,Office,Large,4.34
POL000642,2023-04,8953.03,200.23,Midwest,Office,Large,4.34
POL000642,2023-05,8953.03,195.82,Midwest,Office,Large,4.34
POL000642,2023-06,8953.03,188.54,Midwest,Office,Large,4.34
POL000642,2023-07,8953.03,195.82,Midwest,Office,Large,4.34
POL000642,2023-08,8953.03,188.22,Midwest,Office,Large,4.34
POL000642,2023-09,8953.03,200.02,Midwest,Office,Large,4.34
POL000642,2023-10,8953.03,202.14,Midwest,Office,Large,4.34
POL000642,2023-11,8953.03,205.52,Midwest,Office,Large,4.34
POL000642,2023-12,8953.03,189.54,Midwest,Office,Large,4.34
POL000642,2024-01,8953.03,197.08,Midwest,Office,Large,4.34
POL000642,2024-02,8953.03,197.77,Midwest,Office,Large,4.34
POL000642,2024-03,8953.03,204.74,Midwest,Office,Large,4.34
POL000642,2024-04,8953.03,198.94,Midwest,Office,Large,4.34
POL000642,2024-05,8953.03,189.48,Midwest,Office,Large,4.34
POL000642,2024-06,8953.03,195.19,Midwest,Office,Large,4.34
POL000642,2024-07,8953.03,199.48,Midwest,Office,Large,4.34
POL000642,2024-08,8953.03,200.37,Midwest,Office,Large,4.34
POL000642,2024-09,8953.03,203.57,Midwest,Office,Large,4.34
POL000642,2024-10,8953.03,190.16,Midwest,Office,Large,4.34
POL000642,2024-11,8953.03,205.31,Midwest,Office,Large,4.34
POL000642,2024-12,8953.03,187.78,Midwest,Office,Large,4.34
POL000643,2022-10,3497.05,56.14,West,Warehouse,Medium,4.61
POL000643,2022-11,3497.05,55.47,West,Warehouse,Medium,4.61
POL000643,2022-12,3497.05,54.41,West,Warehouse,Medium,4.61
POL000643,2023-01,3497.05,54.81,West,Warehouse,Medium,4.61
POL000643,2023-02,3497.05,51.26,West,Warehouse,Medium,4.61
POL000643,2023-03,3497.05,51.09,West,Warehouse,Medium,4.61
POL000643,2023-04,3497.05,51.42,West,Warehouse,Medium,4.61
POL000643,2023-05,3497.05,51.34,West,Warehouse,Medium,4.61
POL000643,2023-06,3497.05,53.8,West,Warehouse,Medium,4.61
POL000643,2023-07,3497.05,52.03,West,Warehouse,Medium,4.61
POL000643,2023-08,3497.05,55.48,West,Warehouse,Medium,4.61
POL000643,2023-09,3497.05,53.26,West,Warehouse,Medium,4.61
POL000643,2023-10,3497.05,54.6,West,Warehouse,Medium,4.61
POL000643,2023-11,3497.05,54.37,West,Warehouse,Medium,4.61
POL000643,2023-12,3497.05,52.59,West,Warehouse,Medium,4.61
POL000643,2024-01,3497.05,52.17,West,Warehouse,Medium,4.61
POL000643,2024-02,3497.05,52.71,West,Warehouse,Medium,4.61
POL000643,2024-03,3497.05,55.14,West,Warehouse,Medium,4.61
POL000643,2024-04,3497.05,54.01,West,Warehouse,Medium,4.61
POL000643,2024-05,3497.05,52.23,West,Warehouse,Medium,4.61
